XL,A,C,G,S,U,P,loss,nt,label,mass,round_4digits,1+,round_1+,simp_label,methyl_1+,fluoro_1+,azido_1+
S,1,0,0,2,0,3,_H2S_H2O,4.0,SASS+3P-H2S-H2O,1181.105857,1181.1059,1182.113682,1182.1137,XASS+3P,1238.176282,1254.0759939999998,1346.11927
S,0,0,1,1,1,3,_H2S_H2O,4.0,SGSU+3P-H2S-H2O,1181.123615,1181.1236,1182.13144,1182.1314,XGSU+3P,1238.19404,1254.0937520000002,1346.137028
S,0,2,1,0,0,3,_H2S,4.0,SCCG+3P-H2S,1181.188991,1181.189,1182.196816,1182.1968,XCCG+3P,1238.2594159999999,1254.1591279999998,1346.202404
S,1,1,0,1,0,3,_H2S,4.0,SACS+3P-H2S,1182.155249,1182.1552,1183.1630739999998,1183.1631,XACS+3P,1239.2256739999998,1255.1253859999997,1347.1686619999998
S,0,1,1,0,1,3,_H2S,4.0,SCGU+3P-H2S,1182.173007,1182.173,1183.180832,1183.1808,XCGU+3P,1239.243432,1255.1431440000001,1347.18642
S,1,0,0,1,1,3,_H2S,4.0,SASU+3P-H2S,1183.139265,1183.1393,1184.14709,1184.1471,XASU+3P,1240.20969,1256.109402,1348.152678
S,0,0,1,0,2,3,_H2S,4.0,SGUU+3P-H2S,1183.157023,1183.157,1184.164848,1184.1648,XGUU+3P,1240.2274479999999,1256.12716,1348.1704359999999
S,1,1,1,0,0,3,_H2S_H2O,4.0,SACG+3P-H2S-H2O,1187.189659,1187.1897,1188.1974839999998,1188.1975,XACG+3P,1244.2600839999998,1260.159796,1352.2030719999998
S,2,0,0,1,0,3,_H2S_H2O,4.0,SAAS+3P-H2S-H2O,1188.155917,1188.1559,1189.163742,1189.1637,XAAS+3P,1245.226342,1261.1260539999998,1353.16933
S,1,0,1,0,1,3,_H2S_H2O,4.0,SAGU+3P-H2S-H2O,1188.173675,1188.1737,1189.1815,1189.1815,XAGU+3P,1245.2441,1261.1438119999998,1353.187088
S,2,1,0,0,0,3,_H2S,4.0,SAAC+3P-H2S,1189.205309,1189.2053,1190.213134,1190.2131,XAAC+3P,1246.275734,1262.1754460000002,1354.218722
S,2,0,0,0,1,3,_H2S,4.0,SAAU+3P-H2S,1190.189325,1190.1893,1191.19715,1191.1972,XAAU+3P,1247.25975,1263.159462,1355.202738
S,0,0,0,3,0,3,_H2S,4.0,SSSS+3P-H2S,1192.066362,1192.0664,1193.074187,1193.0742,XSSS+3P,1249.136787,1265.0364989999998,1357.079775
S,3,0,0,0,0,3,_H2S_H2O,4.0,SAAA+3P-H2S-H2O,1195.205977,1195.206,1196.213802,1196.2138,XAAA+3P,1252.276402,1268.1761139999999,1360.21939
S,0,0,1,2,0,3,_H2S_H2O,4.0,SGSS+3P-H2S-H2O,1197.100772,1197.1008,1198.108597,1198.1086,XGSS+3P,1254.171197,1270.070909,1362.114185
S,0,1,1,1,0,3,_H2S,4.0,SCGS+3P-H2S,1198.150164,1198.1502,1199.1579889999998,1199.158,XCGS+3P,1255.2205889999998,1271.120301,1363.1635769999998
S,1,0,0,2,0,3,_H2S,4.0,SASS+3P-H2S,1199.116422,1199.1164,1200.124247,1200.1242,XASS+3P,1256.186847,1272.0865589999999,1364.129835
S,0,0,1,1,1,3,_H2S,4.0,SGSU+3P-H2S,1199.13418,1199.1342,1200.142005,1200.142,XGSU+3P,1256.204605,1272.1043169999998,1364.147593
S,0,3,0,0,0,4,_H2S_H2O,4.0,SCCC+4P-H2S-H2O,1203.138611,1203.1386,1204.146436,1204.1464,XCCC+4P,1260.209036,1276.108748,1368.152024
S,0,1,2,0,0,3,_H2S_H2O,4.0,SCGG+3P-H2S-H2O,1203.184574,1203.1846,1204.192399,1204.1924,XCGG+3P,1260.254999,1276.1547110000001,1368.197987
S,0,2,0,0,1,4,_H2S_H2O,4.0,SCCU+4P-H2S-H2O,1204.122627,1204.1226,1205.130452,1205.1305,XCCU+4P,1261.193052,1277.092764,1369.13604
S,1,0,1,1,0,3,_H2S_H2O,4.0,SAGS+3P-H2S-H2O,1204.150832,1204.1508,1205.158657,1205.1587,XAGS+3P,1261.221257,1277.120969,1369.164245
S,0,0,2,0,1,3,_H2S_H2O,4.0,SGGU+3P-H2S-H2O,1204.16859,1204.1686,1205.176415,1205.1764,XGGU+3P,1261.2390149999999,1277.138727,1369.182003
S,0,1,0,0,2,4,_H2S_H2O,4.0,SCUU+4P-H2S-H2O,1205.106643,1205.1066,1206.114468,1206.1145,XCUU+4P,1262.177068,1278.0767799999999,1370.120056
S,1,1,1,0,0,3,_H2S,4.0,SACG+3P-H2S,1205.200224,1205.2002,1206.2080489999998,1206.208,XACG+3P,1262.2706489999998,1278.170361,1370.2136369999998
S,0,0,0,0,3,4,_H2S_H2O,4.0,SUUU+4P-H2S-H2O,1206.090659,1206.0907,1207.098484,1207.0985,XUUU+4P,1263.161084,1279.0607960000002,1371.104072
S,2,0,0,1,0,3,_H2S,4.0,SAAS+3P-H2S,1206.166482,1206.1665,1207.174307,1207.1743,XAAS+3P,1263.236907,1279.1366189999999,1371.179895
S,1,0,1,0,1,3,_H2S,4.0,SAGU+3P-H2S,1206.18424,1206.1842,1207.192065,1207.1921,XAGU+3P,1263.254665,1279.1543769999998,1371.197653
S,2,0,1,0,0,3,_H2S_H2O,4.0,SAAG+3P-H2S-H2O,1211.200892,1211.2009,1212.208717,1212.2087,XAAG+3P,1268.271317,1284.171029,1376.214305
S,3,0,0,0,0,3,_H2S,4.0,SAAA+3P-H2S,1213.216542,1213.2165,1214.2243669999998,1214.2244,XAAA+3P,1270.2869669999998,1286.186679,1378.2299549999998
S,0,0,1,2,0,3,_H2S,4.0,SGSS+3P-H2S,1215.111337,1215.1113,1216.119162,1216.1192,XGSS+3P,1272.181762,1288.081474,1380.12475
S,0,2,0,1,0,4,_H2S_H2O,4.0,SCCS+4P-H2S-H2O,1220.099784,1220.0998,1221.107609,1221.1076,XCCS+4P,1277.1702089999999,1293.0699209999998,1385.113197
S,0,0,2,1,0,3,_H2S_H2O,4.0,SGGS+3P-H2S-H2O,1220.145747,1220.1457,1221.153572,1221.1536,XGGS+3P,1277.216172,1293.1158839999998,1385.15916
S,0,1,0,1,1,4,_H2S_H2O,4.0,SCSU+4P-H2S-H2O,1221.0838,1221.0838,1222.091625,1222.0916,XCSU+4P,1278.154225,1294.0539370000001,1386.097213
S,0,3,0,0,0,4,_H2S,4.0,SCCC+4P-H2S,1221.149176,1221.1492,1222.1570009999998,1222.157,XCCC+4P,1278.2196009999998,1294.1193129999997,1386.1625889999998
S,0,1,2,0,0,3,_H2S,4.0,SCGG+3P-H2S,1221.195139,1221.1951,1222.2029639999998,1222.203,XCGG+3P,1278.2655639999998,1294.1652759999997,1386.2085519999998
S,0,0,0,1,2,4,_H2S_H2O,4.0,SSUU+4P-H2S-H2O,1222.067816,1222.0678,1223.075641,1223.0756,XSUU+4P,1279.1382409999999,1295.037953,1387.081229
S,0,2,0,0,1,4,_H2S,4.0,SCCU+4P-H2S,1222.133192,1222.1332,1223.141017,1223.141,XCCU+4P,1279.203617,1295.103329,1387.146605
S,1,0,1,1,0,3,_H2S,4.0,SAGS+3P-H2S,1222.161397,1222.1614,1223.169222,1223.1692,XAGS+3P,1279.231822,1295.131534,1387.17481
S,0,0,2,0,1,3,_H2S,4.0,SGGU+3P-H2S,1222.179155,1222.1792,1223.18698,1223.187,XGGU+3P,1279.24958,1295.149292,1387.192568
S,0,1,0,0,2,4,_H2S,4.0,SCUU+4P-H2S,1223.117208,1223.1172,1224.1250329999998,1224.125,XCUU+4P,1280.1876329999998,1296.087345,1388.1306209999998
S,0,0,0,0,3,4,_H2S,4.0,SUUU+4P-H2S,1224.101224,1224.1012,1225.109049,1225.109,XUUU+4P,1281.171649,1297.0713609999998,1389.114637
S,1,2,0,0,0,4,_H2S_H2O,4.0,SACC+4P-H2S-H2O,1227.149844,1227.1498,1228.157669,1228.1577,XACC+4P,1284.220269,1300.1199809999998,1392.163257
S,1,0,2,0,0,3,_H2S_H2O,4.0,SAGG+3P-H2S-H2O,1227.195807,1227.1958,1228.203632,1228.2036,XAGG+3P,1284.266232,1300.1659439999999,1392.20922
S,1,1,0,0,1,4,_H2S_H2O,4.0,SACU+4P-H2S-H2O,1228.13386,1228.1339,1229.1416849999998,1229.1417,XACU+4P,1285.2042849999998,1301.1039969999997,1393.1472729999998
S,1,0,0,0,2,4,_H2S_H2O,4.0,SAUU+4P-H2S-H2O,1229.117876,1229.1179,1230.125701,1230.1257,XAUU+4P,1286.188301,1302.088013,1394.131289
S,2,0,1,0,0,3,_H2S,4.0,SAAG+3P-H2S,1229.211457,1229.2115,1230.219282,1230.2193,XAAG+3P,1286.281882,1302.1815940000001,1394.22487
S,0,1,0,2,0,4,_H2S_H2O,4.0,SCSS+4P-H2S-H2O,1237.060957,1237.061,1238.0687819999998,1238.0688,XCSS+4P,1294.1313819999998,1310.031094,1402.0743699999998
S,0,0,0,2,1,4,_H2S_H2O,4.0,SSSU+4P-H2S-H2O,1238.044973,1238.045,1239.052798,1239.0528,XSSU+4P,1295.115398,1311.0151099999998,1403.058386
S,0,2,0,1,0,4,_H2S,4.0,SCCS+4P-H2S,1238.110349,1238.1103,1239.118174,1239.1182,XCCS+4P,1295.180774,1311.0804859999998,1403.123762
S,0,0,2,1,0,3,_H2S,4.0,SGGS+3P-H2S,1238.156312,1238.1563,1239.164137,1239.1641,XGGS+3P,1295.226737,1311.1264489999999,1403.169725
S,0,1,0,1,1,4,_H2S,4.0,SCSU+4P-H2S,1239.094365,1239.0944,1240.1021899999998,1240.1022,XCSU+4P,1296.1647899999998,1312.0645019999997,1404.1077779999998
S,0,0,0,1,2,4,_H2S,4.0,SSUU+4P-H2S,1240.078381,1240.0784,1241.086206,1241.0862,XSUU+4P,1297.148806,1313.048518,1405.091794
S,0,2,1,0,0,4,_H2S_H2O,4.0,SCCG+4P-H2S-H2O,1243.144759,1243.1448,1244.152584,1244.1526,XCCG+4P,1300.215184,1316.114896,1408.158172
S,0,0,3,0,0,3,_H2S_H2O,4.0,SGGG+3P-H2S-H2O,1243.190722,1243.1907,1244.198547,1244.1985,XGGG+3P,1300.261147,1316.160859,1408.204135
S,1,1,0,1,0,4,_H2S_H2O,4.0,SACS+4P-H2S-H2O,1244.111017,1244.111,1245.118842,1245.1188,XACS+4P,1301.181442,1317.081154,1409.12443
S,0,1,1,0,1,4,_H2S_H2O,4.0,SCGU+4P-H2S-H2O,1244.128775,1244.1288,1245.1365999999998,1245.1366,XCGU+4P,1301.1991999999998,1317.098912,1409.1421879999998
S,1,0,0,1,1,4,_H2S_H2O,4.0,SASU+4P-H2S-H2O,1245.095033,1245.095,1246.102858,1246.1029,XASU+4P,1302.165458,1318.0651699999999,1410.108446
S,0,0,1,0,2,4,_H2S_H2O,4.0,SGUU+4P-H2S-H2O,1245.112791,1245.1128,1246.120616,1246.1206,XGUU+4P,1302.183216,1318.0829279999998,1410.126204
S,1,2,0,0,0,4,_H2S,4.0,SACC+4P-H2S,1245.160409,1245.1604,1246.168234,1246.1682,XACC+4P,1302.230834,1318.1305459999999,1410.173822
S,1,0,2,0,0,3,_H2S,4.0,SAGG+3P-H2S,1245.206372,1245.2064,1246.214197,1246.2142,XAGG+3P,1302.276797,1318.176509,1410.219785
S,1,1,0,0,1,4,_H2S,4.0,SACU+4P-H2S,1246.144425,1246.1444,1247.15225,1247.1522,XACU+4P,1303.21485,1319.1145620000002,1411.157838
S,1,0,0,0,2,4,_H2S,4.0,SAUU+4P-H2S,1247.128441,1247.1284,1248.136266,1248.1363,XAUU+4P,1304.198866,1320.098578,1412.141854
S,2,1,0,0,0,4,_H2S_H2O,4.0,SAAC+4P-H2S-H2O,1251.161077,1251.1611,1252.168902,1252.1689,XAAC+4P,1308.2315019999999,1324.131214,1416.1744899999999
S,2,0,0,0,1,4,_H2S_H2O,4.0,SAAU+4P-H2S-H2O,1252.145093,1252.1451,1253.152918,1253.1529,XAAU+4P,1309.215518,1325.1152299999999,1417.158506
S,0,0,0,3,0,4,_H2S_H2O,4.0,SSSS+4P-H2S-H2O,1254.02213,1254.0221,1255.029955,1255.03,XSSS+4P,1311.092555,1326.992267,1419.035543
S,0,1,0,2,0,4,_H2S,4.0,SCSS+4P-H2S,1255.071522,1255.0715,1256.079347,1256.0793,XCSS+4P,1312.141947,1328.041659,1420.084935
S,0,0,0,2,1,4,_H2S,4.0,SSSU+4P-H2S,1256.055538,1256.0555,1257.063363,1257.0634,XSSU+4P,1313.125963,1329.0256749999999,1421.068951
S,0,1,1,1,0,4,_H2S_H2O,4.0,SCGS+4P-H2S-H2O,1260.105932,1260.1059,1261.113757,1261.1138,XCGS+4P,1317.176357,1333.0760690000002,1425.119345
S,1,0,0,2,0,4,_H2S_H2O,4.0,SASS+4P-H2S-H2O,1261.07219,1261.0722,1262.080015,1262.08,XASS+4P,1318.142615,1334.0423270000001,1426.085603
S,0,0,1,1,1,4,_H2S_H2O,4.0,SGSU+4P-H2S-H2O,1261.089948,1261.0899,1262.097773,1262.0978,XGSU+4P,1318.160373,1334.060085,1426.103361
S,0,2,1,0,0,4,_H2S,4.0,SCCG+4P-H2S,1261.155324,1261.1553,1262.163149,1262.1631,XCCG+4P,1318.225749,1334.125461,1426.168737
S,0,0,3,0,0,3,_H2S,4.0,SGGG+3P-H2S,1261.201287,1261.2013,1262.209112,1262.2091,XGGG+3P,1318.271712,1334.1714240000001,1426.2147
S,1,1,0,1,0,4,_H2S,4.0,SACS+4P-H2S,1262.121582,1262.1216,1263.129407,1263.1294,XACS+4P,1319.1920069999999,1335.091719,1427.134995
S,0,1,1,0,1,4,_H2S,4.0,SCGU+4P-H2S,1262.13934,1262.1393,1263.147165,1263.1472,XCGU+4P,1319.209765,1335.109477,1427.152753
S,1,0,0,1,1,4,_H2S,4.0,SASU+4P-H2S,1263.105598,1263.1056,1264.113423,1264.1134,XASU+4P,1320.176023,1336.075735,1428.119011
S,0,0,1,0,2,4,_H2S,4.0,SGUU+4P-H2S,1263.123356,1263.1234,1264.131181,1264.1312,XGUU+4P,1320.193781,1336.0934929999999,1428.136769
S,1,1,1,0,0,4,_H2S_H2O,4.0,SACG+4P-H2S-H2O,1267.155992,1267.156,1268.163817,1268.1638,XACG+4P,1324.226417,1340.1261290000002,1432.169405
S,2,0,0,1,0,4,_H2S_H2O,4.0,SAAS+4P-H2S-H2O,1268.12225,1268.1222,1269.1300749999998,1269.1301,XAAS+4P,1325.1926749999998,1341.0923869999997,1433.1356629999998
S,1,0,1,0,1,4,_H2S_H2O,4.0,SAGU+4P-H2S-H2O,1268.140008,1268.14,1269.147833,1269.1478,XAGU+4P,1325.210433,1341.110145,1433.153421
S,2,1,0,0,0,4,_H2S,4.0,SAAC+4P-H2S,1269.171642,1269.1716,1270.179467,1270.1795,XAAC+4P,1326.242067,1342.141779,1434.185055
S,2,0,0,0,1,4,_H2S,4.0,SAAU+4P-H2S,1270.155658,1270.1557,1271.1634829999998,1271.1635,XAAU+4P,1327.2260829999998,1343.125795,1435.1690709999998
S,0,0,0,3,0,4,_H2S,4.0,SSSS+4P-H2S,1272.032695,1272.0327,1273.04052,1273.0405,XSSS+4P,1329.10312,1345.0028320000001,1437.046108
S,3,0,0,0,0,4,_H2S_H2O,4.0,SAAA+4P-H2S-H2O,1275.17231,1275.1723,1276.1801349999998,1276.1801,XAAA+4P,1332.2427349999998,1348.1424469999997,1440.1857229999998
S,0,0,1,2,0,4,_H2S_H2O,4.0,SGSS+4P-H2S-H2O,1277.067105,1277.0671,1278.07493,1278.0749,XGSS+4P,1334.13753,1350.0372419999999,1442.080518
S,0,1,1,1,0,4,_H2S,4.0,SCGS+4P-H2S,1278.116497,1278.1165,1279.124322,1279.1243,XCGS+4P,1335.1869219999999,1351.0866339999998,1443.1299099999999
S,1,0,0,2,0,4,_H2S,4.0,SASS+4P-H2S,1279.082755,1279.0828,1280.0905799999998,1280.0906,XASS+4P,1336.1531799999998,1352.0528919999997,1444.0961679999998
S,0,0,1,1,1,4,_H2S,4.0,SGSU+4P-H2S,1279.100513,1279.1005,1280.108338,1280.1083,XGSU+4P,1336.170938,1352.0706500000001,1444.113926
S,0,3,0,0,0,5,_H2S_H2O,4.0,SCCC+5P-H2S-H2O,1283.104944,1283.1049,1284.1127689999998,1284.1128,XCCC+5P,1340.1753689999998,1356.075081,1448.1183569999998
S,0,1,2,0,0,4,_H2S_H2O,4.0,SCGG+4P-H2S-H2O,1283.150907,1283.1509,1284.158732,1284.1587,XCGG+4P,1340.221332,1356.121044,1448.16432
S,0,2,0,0,1,5,_H2S_H2O,4.0,SCCU+5P-H2S-H2O,1284.08896,1284.089,1285.096785,1285.0968,XCCU+5P,1341.159385,1357.0590969999998,1449.102373
S,1,0,1,1,0,4,_H2S_H2O,4.0,SAGS+4P-H2S-H2O,1284.117165,1284.1172,1285.12499,1285.125,XAGS+4P,1341.18759,1357.087302,1449.130578
S,0,0,2,0,1,4,_H2S_H2O,4.0,SGGU+4P-H2S-H2O,1284.134923,1284.1349,1285.142748,1285.1427,XGGU+4P,1341.205348,1357.1050599999999,1449.148336
S,0,1,0,0,2,5,_H2S_H2O,4.0,SCUU+5P-H2S-H2O,1285.072976,1285.073,1286.0808009999998,1286.0808,XCUU+5P,1342.1434009999998,1358.0431129999997,1450.0863889999998
S,1,1,1,0,0,4,_H2S,4.0,SACG+4P-H2S,1285.166557,1285.1666,1286.174382,1286.1744,XACG+4P,1342.236982,1358.1366939999998,1450.17997
S,0,0,0,0,3,5,_H2S_H2O,4.0,SUUU+5P-H2S-H2O,1286.056992,1286.057,1287.064817,1287.0648,XUUU+5P,1343.127417,1359.027129,1451.070405
S,2,0,0,1,0,4,_H2S,4.0,SAAS+4P-H2S,1286.132815,1286.1328,1287.1406399999998,1287.1406,XAAS+4P,1343.2032399999998,1359.1029519999997,1451.1462279999998
S,1,0,1,0,1,4,_H2S,4.0,SAGU+4P-H2S,1286.150573,1286.1506,1287.1583979999998,1287.1584,XAGU+4P,1343.2209979999998,1359.1207099999997,1451.1639859999998
S,2,0,1,0,0,4,_H2S_H2O,4.0,SAAG+4P-H2S-H2O,1291.167225,1291.1672,1292.1750499999998,1292.175,XAAG+4P,1348.2376499999998,1364.137362,1456.1806379999998
S,3,0,0,0,0,4,_H2S,4.0,SAAA+4P-H2S,1293.182875,1293.1829,1294.1907,1294.1907,XAAA+4P,1350.2533,1366.1530120000002,1458.196288
S,0,0,1,2,0,4,_H2S,4.0,SGSS+4P-H2S,1295.07767,1295.0777,1296.0854949999998,1296.0855,XGSS+4P,1352.1480949999998,1368.047807,1460.0910829999998
S,0,2,0,1,0,5,_H2S_H2O,4.0,SCCS+5P-H2S-H2O,1300.066117,1300.0661,1301.073942,1301.0739,XCCS+5P,1357.136542,1373.036254,1465.07953
S,0,0,2,1,0,4,_H2S_H2O,4.0,SGGS+4P-H2S-H2O,1300.11208,1300.1121,1301.119905,1301.1199,XGGS+4P,1357.182505,1373.0822170000001,1465.125493
S,0,1,0,1,1,5,_H2S_H2O,4.0,SCSU+5P-H2S-H2O,1301.050133,1301.0501,1302.057958,1302.058,XCSU+5P,1358.120558,1374.02027,1466.063546
S,0,3,0,0,0,5,_H2S,4.0,SCCC+5P-H2S,1301.115509,1301.1155,1302.123334,1302.1233,XCCC+5P,1358.185934,1374.085646,1466.128922
S,0,1,2,0,0,4,_H2S,4.0,SCGG+4P-H2S,1301.161472,1301.1615,1302.169297,1302.1693,XCGG+4P,1358.231897,1374.131609,1466.174885
S,0,0,0,1,2,5,_H2S_H2O,4.0,SSUU+5P-H2S-H2O,1302.034149,1302.0341,1303.041974,1303.042,XSUU+5P,1359.104574,1375.0042859999999,1467.047562
S,0,2,0,0,1,5,_H2S,4.0,SCCU+5P-H2S,1302.099525,1302.0995,1303.10735,1303.1074,XCCU+5P,1359.16995,1375.0696619999999,1467.112938
S,1,0,1,1,0,4,_H2S,4.0,SAGS+4P-H2S,1302.12773,1302.1277,1303.1355549999998,1303.1356,XAGS+4P,1359.1981549999998,1375.097867,1467.1411429999998
S,0,0,2,0,1,4,_H2S,4.0,SGGU+4P-H2S,1302.145488,1302.1455,1303.1533129999998,1303.1533,XGGU+4P,1359.2159129999998,1375.115625,1467.1589009999998
S,0,1,0,0,2,5,_H2S,4.0,SCUU+5P-H2S,1303.083541,1303.0835,1304.091366,1304.0914,XCUU+5P,1360.153966,1376.0536780000002,1468.096954
S,0,0,0,0,3,5,_H2S,4.0,SUUU+5P-H2S,1304.067557,1304.0676,1305.075382,1305.0754,XUUU+5P,1361.137982,1377.037694,1469.08097
S,1,2,0,0,0,5,_H2S_H2O,4.0,SACC+5P-H2S-H2O,1307.116177,1307.1162,1308.124002,1308.124,XACC+5P,1364.186602,1380.0863140000001,1472.12959
S,1,0,2,0,0,4,_H2S_H2O,4.0,SAGG+4P-H2S-H2O,1307.16214,1307.1621,1308.1699649999998,1308.17,XAGG+4P,1364.2325649999998,1380.1322769999997,1472.1755529999998
S,1,1,0,0,1,5,_H2S_H2O,4.0,SACU+5P-H2S-H2O,1308.100193,1308.1002,1309.108018,1309.108,XACU+5P,1365.1706179999999,1381.07033,1473.113606
S,1,0,0,0,2,5,_H2S_H2O,4.0,SAUU+5P-H2S-H2O,1309.084209,1309.0842,1310.092034,1310.092,XAUU+5P,1366.154634,1382.054346,1474.097622
S,2,0,1,0,0,4,_H2S,4.0,SAAG+4P-H2S,1309.17779,1309.1778,1310.185615,1310.1856,XAAG+4P,1366.248215,1382.147927,1474.191203
S,0,1,0,2,0,5,_H2S_H2O,4.0,SCSS+5P-H2S-H2O,1317.02729,1317.0273,1318.035115,1318.0351,XCSS+5P,1374.0977149999999,1389.9974269999998,1482.040703
S,0,0,0,2,1,5,_H2S_H2O,4.0,SSSU+5P-H2S-H2O,1318.011306,1318.0113,1319.019131,1319.0191,XSSU+5P,1375.081731,1390.9814430000001,1483.024719
S,0,2,0,1,0,5,_H2S,4.0,SCCS+5P-H2S,1318.076682,1318.0767,1319.0845069999998,1319.0845,XCCS+5P,1375.1471069999998,1391.0468189999997,1483.0900949999998
S,0,0,2,1,0,4,_H2S,4.0,SGGS+4P-H2S,1318.122645,1318.1226,1319.1304699999998,1319.1305,XGGS+4P,1375.1930699999998,1391.0927819999997,1483.1360579999998
S,0,1,0,1,1,5,_H2S,4.0,SCSU+5P-H2S,1319.060698,1319.0607,1320.068523,1320.0685,XCSU+5P,1376.131123,1392.030835,1484.074111
S,0,0,0,1,2,5,_H2S,4.0,SSUU+5P-H2S,1320.044714,1320.0447,1321.052539,1321.0525,XSUU+5P,1377.115139,1393.014851,1485.058127
S,0,2,1,0,0,5,_H2S_H2O,4.0,SCCG+5P-H2S-H2O,1323.111092,1323.1111,1324.118917,1324.1189,XCCG+5P,1380.181517,1396.081229,1488.124505
S,0,0,3,0,0,4,_H2S_H2O,4.0,SGGG+4P-H2S-H2O,1323.157055,1323.1571,1324.1648799999998,1324.1649,XGGG+4P,1380.2274799999998,1396.127192,1488.1704679999998
S,1,1,0,1,0,5,_H2S_H2O,4.0,SACS+5P-H2S-H2O,1324.07735,1324.0774,1325.085175,1325.0852,XACS+5P,1381.147775,1397.0474869999998,1489.090763
S,0,1,1,0,1,5,_H2S_H2O,4.0,SCGU+5P-H2S-H2O,1324.095108,1324.0951,1325.102933,1325.1029,XCGU+5P,1381.1655329999999,1397.0652449999998,1489.1085209999999
S,1,0,0,1,1,5,_H2S_H2O,4.0,SASU+5P-H2S-H2O,1325.061366,1325.0614,1326.0691909999998,1326.0692,XASU+5P,1382.1317909999998,1398.0315029999997,1490.0747789999998
S,0,0,1,0,2,5,_H2S_H2O,4.0,SGUU+5P-H2S-H2O,1325.079124,1325.0791,1326.086949,1326.0869,XGUU+5P,1382.149549,1398.0492610000001,1490.092537
S,1,2,0,0,0,5,_H2S,4.0,SACC+5P-H2S,1325.126742,1325.1267,1326.1345669999998,1326.1346,XACC+5P,1382.1971669999998,1398.0968789999997,1490.1401549999998
S,1,0,2,0,0,4,_H2S,4.0,SAGG+4P-H2S,1325.172705,1325.1727,1326.18053,1326.1805,XAGG+4P,1382.24313,1398.1428420000002,1490.186118
S,1,1,0,0,1,5,_H2S,4.0,SACU+5P-H2S,1326.110758,1326.1108,1327.118583,1327.1186,XACU+5P,1383.181183,1399.080895,1491.124171
S,1,0,0,0,2,5,_H2S,4.0,SAUU+5P-H2S,1327.094774,1327.0948,1328.1025989999998,1328.1026,XAUU+5P,1384.1651989999998,1400.064911,1492.1081869999998
S,2,1,0,0,0,5,_H2S_H2O,4.0,SAAC+5P-H2S-H2O,1331.12741,1331.1274,1332.135235,1332.1352,XAAC+5P,1388.197835,1404.0975469999998,1496.140823
S,2,0,0,0,1,5,_H2S_H2O,4.0,SAAU+5P-H2S-H2O,1332.111426,1332.1114,1333.1192509999998,1333.1193,XAAU+5P,1389.1818509999998,1405.0815629999997,1497.1248389999998
S,0,0,0,3,0,5,_H2S_H2O,4.0,SSSS+5P-H2S-H2O,1333.988463,1333.9885,1334.9962879999998,1334.9963,XSSS+5P,1391.0588879999998,1406.9586,1499.0018759999998
S,0,1,0,2,0,5,_H2S,4.0,SCSS+5P-H2S,1335.037855,1335.0379,1336.04568,1336.0457,XCSS+5P,1392.10828,1408.0079919999998,1500.051268
S,0,0,0,2,1,5,_H2S,4.0,SSSU+5P-H2S,1336.021871,1336.0219,1337.0296959999998,1337.0297,XSSU+5P,1393.0922959999998,1408.9920079999997,1501.0352839999998
S,0,1,1,1,0,5,_H2S_H2O,4.0,SCGS+5P-H2S-H2O,1340.072265,1340.0723,1341.08009,1341.0801,XCGS+5P,1397.14269,1413.042402,1505.085678
S,1,0,0,2,0,5,_H2S_H2O,4.0,SASS+5P-H2S-H2O,1341.038523,1341.0385,1342.046348,1342.0463,XASS+5P,1398.108948,1414.00866,1506.051936
S,0,0,1,1,1,5,_H2S_H2O,4.0,SGSU+5P-H2S-H2O,1341.056281,1341.0563,1342.0641059999998,1342.0641,XGSU+5P,1398.1267059999998,1414.026418,1506.0696939999998
S,0,2,1,0,0,5,_H2S,4.0,SCCG+5P-H2S,1341.121657,1341.1217,1342.1294819999998,1342.1295,XCCG+5P,1398.1920819999998,1414.091794,1506.1350699999998
S,0,0,3,0,0,4,_H2S,4.0,SGGG+4P-H2S,1341.16762,1341.1676,1342.175445,1342.1754,XGGG+4P,1398.238045,1414.137757,1506.181033
S,1,1,0,1,0,5,_H2S,4.0,SACS+5P-H2S,1342.087915,1342.0879,1343.09574,1343.0957,XACS+5P,1399.15834,1415.0580519999999,1507.101328
S,0,1,1,0,1,5,_H2S,4.0,SCGU+5P-H2S,1342.105673,1342.1057,1343.113498,1343.1135,XCGU+5P,1399.176098,1415.0758099999998,1507.119086
S,1,0,0,1,1,5,_H2S,4.0,SASU+5P-H2S,1343.071931,1343.0719,1344.079756,1344.0798,XASU+5P,1400.142356,1416.0420680000002,1508.085344
S,0,0,1,0,2,5,_H2S,4.0,SGUU+5P-H2S,1343.089689,1343.0897,1344.0975139999998,1344.0975,XGUU+5P,1400.1601139999998,1416.0598259999997,1508.1031019999998
S,1,1,1,0,0,5,_H2S_H2O,4.0,SACG+5P-H2S-H2O,1347.122325,1347.1223,1348.13015,1348.1302,XACG+5P,1404.19275,1420.092462,1512.135738
S,2,0,0,1,0,5,_H2S_H2O,4.0,SAAS+5P-H2S-H2O,1348.088583,1348.0886,1349.096408,1349.0964,XAAS+5P,1405.159008,1421.05872,1513.101996
S,1,0,1,0,1,5,_H2S_H2O,4.0,SAGU+5P-H2S-H2O,1348.106341,1348.1063,1349.1141659999998,1349.1142,XAGU+5P,1405.1767659999998,1421.076478,1513.1197539999998
