XL,A,C,G,S,U,P,loss,nt,label,mass,round_4digits,1+,round_1+,simp_label
0,0,0,0,2,1,5,_H2O,3.0,SSU+4P-H2O,1011.9860000000001,1011.986,1012.9938250000001,1012.9938,SSU+4P
0,0,2,0,1,0,5,,3.0,CCS+4P,1012.0513759999999,1012.0514,1013.0592009999999,1013.0592,CCS+4P
0,0,0,2,1,0,4,,3.0,GGS+3P,1012.0973389999999,1012.0973,1013.105164,1013.1052,GGS+3P
0,0,1,0,1,1,5,,3.0,CSU+4P,1013.035392,1013.0354,1014.043217,1014.0432,CSU+4P
0,0,0,0,1,2,5,,3.0,SUU+4P,1014.0194080000001,1014.0194,1015.0272330000001,1015.0272,SUU+4P
0,0,2,1,0,0,5,_H2O,3.0,CCG+4P-H2O,1017.0857860000001,1017.0858,1018.0936110000001,1018.0936,CCG+4P
0,0,0,3,0,0,4,_H2O,3.0,GGG+3P-H2O,1017.1317489999999,1017.1317,1018.1395739999999,1018.1396,GGG+3P
0,1,1,0,1,0,5,_H2O,3.0,ACS+4P-H2O,1018.052044,1018.052,1019.059869,1019.0599,ACS+4P
0,0,1,1,0,1,5,_H2O,3.0,CGU+4P-H2O,1018.069802,1018.0698,1019.077627,1019.0776,CGU+4P
0,1,0,0,1,1,5,_H2O,3.0,ASU+4P-H2O,1019.0360599999999,1019.0361,1020.0438849999999,1020.0439,ASU+4P
0,0,0,1,0,2,5,_H2O,3.0,GUU+4P-H2O,1019.0538180000001,1019.0538,1020.0616430000001,1020.0616,GUU+4P
0,1,2,0,0,0,5,,3.0,ACC+4P,1019.1014359999999,1019.1014,1020.109261,1020.1093,ACC+4P
0,1,0,2,0,0,4,,3.0,AGG+3P,1019.147399,1019.1474,1020.155224,1020.1552,AGG+3P
0,1,1,0,0,1,5,,3.0,ACU+4P,1020.085452,1020.0855,1021.0932770000001,1021.0933,ACU+4P
0,1,0,0,0,2,5,,3.0,AUU+4P,1021.0694679999999,1021.0695,1022.0772929999999,1022.0773,AUU+4P
0,2,1,0,0,0,5,_H2O,3.0,AAC+4P-H2O,1025.102104,1025.1021,1026.109929,1026.1099,AAC+4P
0,2,0,0,0,1,5,_H2O,3.0,AAU+4P-H2O,1026.08612,1026.0861,1027.0939449999998,1027.0939,AAU+4P
0,0,0,0,3,0,5,_H2O,3.0,SSS+4P-H2O,1027.963157,1027.9632,1028.9709819999998,1028.971,SSS+4P
0,0,1,0,2,0,5,,3.0,CSS+4P,1029.012549,1029.0125,1030.020374,1030.0204,CSS+4P
0,0,0,0,2,1,5,,3.0,SSU+4P,1029.996565,1029.9966,1031.0043899999998,1031.0044,SSU+4P
0,0,1,1,1,0,5,_H2O,3.0,CGS+4P-H2O,1034.046959,1034.047,1035.054784,1035.0548,CGS+4P
0,1,0,0,2,0,5,_H2O,3.0,ASS+4P-H2O,1035.013217,1035.0132,1036.0210419999999,1036.021,ASS+4P
0,0,0,1,1,1,5,_H2O,3.0,GSU+4P-H2O,1035.030975,1035.031,1036.0387999999998,1036.0388,GSU+4P
0,0,2,1,0,0,5,,3.0,CCG+4P,1035.096351,1035.0964,1036.1041759999998,1036.1042,CCG+4P
0,0,0,3,0,0,4,,3.0,GGG+3P,1035.142314,1035.1423,1036.1501389999999,1036.1501,GGG+3P
0,1,1,0,1,0,5,,3.0,ACS+4P,1036.062609,1036.0626,1037.070434,1037.0704,ACS+4P
0,0,1,1,0,1,5,,3.0,CGU+4P,1036.080367,1036.0804,1037.088192,1037.0882,CGU+4P
0,1,0,0,1,1,5,,3.0,ASU+4P,1037.046625,1037.0466,1038.0544499999999,1038.0544,ASU+4P
0,0,0,1,0,2,5,,3.0,GUU+4P,1037.064383,1037.0644,1038.0722079999998,1038.0722,GUU+4P
0,1,1,1,0,0,5,_H2O,3.0,ACG+4P-H2O,1041.097019,1041.097,1042.104844,1042.1048,ACG+4P
0,2,0,0,1,0,5,_H2O,3.0,AAS+4P-H2O,1042.063277,1042.0633,1043.0711019999999,1043.0711,AAS+4P
0,1,0,1,0,1,5,_H2O,3.0,AGU+4P-H2O,1042.081035,1042.081,1043.0888599999998,1043.0889,AGU+4P
0,2,1,0,0,0,5,,3.0,AAC+4P,1043.112669,1043.1127,1044.120494,1044.1205,AAC+4P
0,2,0,0,0,1,5,,3.0,AAU+4P,1044.096685,1044.0967,1045.10451,1045.1045,AAU+4P
0,0,0,0,3,0,5,,3.0,SSS+4P,1045.973722,1045.9737,1046.9815469999999,1046.9815,SSS+4P
0,3,0,0,0,0,5,_H2O,3.0,AAA+4P-H2O,1049.113337,1049.1133,1050.121162,1050.1212,AAA+4P
0,0,0,1,2,0,5,_H2O,3.0,GSS+4P-H2O,1051.008132,1051.0081,1052.0159569999998,1052.016,GSS+4P
0,0,1,1,1,0,5,,3.0,CGS+4P,1052.057524,1052.0575,1053.065349,1053.0653,CGS+4P
0,1,0,0,2,0,5,,3.0,ASS+4P,1053.023782,1053.0238,1054.031607,1054.0316,ASS+4P
0,0,0,1,1,1,5,,3.0,GSU+4P,1053.04154,1053.0415,1054.0493649999999,1054.0494,GSU+4P
0,0,1,2,0,0,5,_H2O,3.0,CGG+4P-H2O,1057.091934,1057.0919,1058.099759,1058.0998,CGG+4P
0,1,0,1,1,0,5,_H2O,3.0,AGS+4P-H2O,1058.058192,1058.0582,1059.0660169999999,1059.066,AGS+4P
0,0,0,2,0,1,5,_H2O,3.0,GGU+4P-H2O,1058.07595,1058.076,1059.0837749999998,1059.0838,GGU+4P
0,1,1,1,0,0,5,,3.0,ACG+4P,1059.107584,1059.1076,1060.115409,1060.1154,ACG+4P
0,2,0,0,1,0,5,,3.0,AAS+4P,1060.073842,1060.0738,1061.081667,1061.0817,AAS+4P
0,1,0,1,0,1,5,,3.0,AGU+4P,1060.0916,1060.0916,1061.0994249999999,1061.0994,AGU+4P
0,2,0,1,0,0,5,_H2O,3.0,AAG+4P-H2O,1065.108252,1065.1083,1066.116077,1066.1161,AAG+4P
0,3,0,0,0,0,5,,3.0,AAA+4P,1067.123902,1067.1239,1068.131727,1068.1317,AAA+4P
0,0,0,1,2,0,5,,3.0,GSS+4P,1069.018697,1069.0187,1070.0265219999999,1070.0265,GSS+4P
0,0,0,2,1,0,5,_H2O,3.0,GGS+4P-H2O,1074.053107,1074.0531,1075.0609319999999,1075.0609,GGS+4P
0,0,1,2,0,0,5,,3.0,CGG+4P,1075.102499,1075.1025,1076.110324,1076.1103,CGG+4P
0,1,0,1,1,0,5,,3.0,AGS+4P,1076.068757,1076.0688,1077.076582,1077.0766,AGS+4P
0,0,0,2,0,1,5,,3.0,GGU+4P,1076.086515,1076.0865,1077.0943399999999,1077.0943,GGU+4P
0,1,0,2,0,0,5,_H2O,3.0,AGG+4P-H2O,1081.103167,1081.1032,1082.110992,1082.111,AGG+4P
0,2,0,1,0,0,5,,3.0,AAG+4P,1083.118817,1083.1188,1084.126642,1084.1266,AAG+4P
0,0,0,2,1,0,5,,3.0,GGS+4P,1092.063672,1092.0637,1093.071497,1093.0715,GGS+4P
0,0,0,3,0,0,5,_H2O,3.0,GGG+4P-H2O,1097.098082,1097.0981,1098.105907,1098.1059,GGG+4P
0,1,0,2,0,0,5,,3.0,AGG+4P,1099.113732,1099.1137,1100.121557,1100.1216,AGG+4P
0,0,0,3,0,0,5,,3.0,GGG+4P,1115.108647,1115.1086,1116.116472,1116.1165,GGG+4P
0,0,4,0,0,0,4,_H2O,4.0,CCCC+3P-H2O,1122.188262,1122.1883,1123.1960869999998,1123.1961,CCCC+3P
0,0,3,0,0,1,4,_H2O,4.0,CCCU+3P-H2O,1123.172278,1123.1723,1124.180103,1124.1801,CCCU+3P
0,0,2,0,0,2,4,_H2O,4.0,CCUU+3P-H2O,1124.156294,1124.1563,1125.1641189999998,1125.1641,CCUU+3P
0,0,1,0,0,3,4,_H2O,4.0,CUUU+3P-H2O,1125.14031,1125.1403,1126.148135,1126.1481,CUUU+3P
0,0,0,0,0,4,4,_H2O,4.0,UUUU+3P-H2O,1126.124326,1126.1243,1127.132151,1127.1322,UUUU+3P
0,0,3,0,1,0,4,_H2O,4.0,CCCS+3P-H2O,1139.149435,1139.1494,1140.15726,1140.1573,CCCS+3P
0,0,2,0,1,1,4,_H2O,4.0,CCSU+3P-H2O,1140.133451,1140.1335,1141.1412759999998,1141.1413,CCSU+3P
0,0,4,0,0,0,4,,4.0,CCCC+3P,1140.198827,1140.1988,1141.2066519999998,1141.2067,CCCC+3P
0,0,1,0,1,2,4,_H2O,4.0,CSUU+3P-H2O,1141.117467,1141.1175,1142.125292,1142.1253,CSUU+3P
0,0,3,0,0,1,4,,4.0,CCCU+3P,1141.182843,1141.1828,1142.190668,1142.1907,CCCU+3P
0,0,0,0,1,3,4,_H2O,4.0,SUUU+3P-H2O,1142.101483,1142.1015,1143.1093079999998,1143.1093,SUUU+3P
0,0,2,0,0,2,4,,4.0,CCUU+3P,1142.166859,1142.1669,1143.1746839999998,1143.1747,CCUU+3P
0,0,1,0,0,3,4,,4.0,CUUU+3P,1143.150875,1143.1509,1144.1587,1144.1587,CUUU+3P
0,0,0,0,0,4,4,,4.0,UUUU+3P,1144.134891,1144.1349,1145.1427159999998,1145.1427,UUUU+3P
0,1,3,0,0,0,4,_H2O,4.0,ACCC+3P-H2O,1146.199495,1146.1995,1147.20732,1147.2073,ACCC+3P
0,1,2,0,0,1,4,_H2O,4.0,ACCU+3P-H2O,1147.183511,1147.1835,1148.1913359999999,1148.1913,ACCU+3P
0,1,1,0,0,2,4,_H2O,4.0,ACUU+3P-H2O,1148.167527,1148.1675,1149.175352,1149.1754,ACUU+3P
0,1,0,0,0,3,4,_H2O,4.0,AUUU+3P-H2O,1149.151543,1149.1515,1150.1593679999999,1150.1594,AUUU+3P
0,0,2,0,2,0,4,_H2O,4.0,CCSS+3P-H2O,1156.110608,1156.1106,1157.1184329999999,1157.1184,CCSS+3P
0,0,1,0,2,1,4,_H2O,4.0,CSSU+3P-H2O,1157.094624,1157.0946,1158.102449,1158.1024,CSSU+3P
0,0,3,0,1,0,4,,4.0,CCCS+3P,1157.16,1157.16,1158.167825,1158.1678,CCCS+3P
0,0,0,0,2,2,4,_H2O,4.0,SSUU+3P-H2O,1158.07864,1158.0786,1159.0864649999999,1159.0865,SSUU+3P
0,0,2,0,1,1,4,,4.0,CCSU+3P,1158.144016,1158.144,1159.1518409999999,1159.1518,CCSU+3P
0,0,1,0,1,2,4,,4.0,CSUU+3P,1159.128032,1159.128,1160.135857,1160.1359,CSUU+3P
0,0,0,0,1,3,4,,4.0,SUUU+3P,1160.112048,1160.112,1161.1198729999999,1161.1199,SUUU+3P
0,0,3,1,0,0,4,_H2O,4.0,CCCG+3P-H2O,1162.19441,1162.1944,1163.202235,1163.2022,CCCG+3P
0,1,2,0,1,0,4,_H2O,4.0,ACCS+3P-H2O,1163.160668,1163.1607,1164.168493,1164.1685,ACCS+3P
0,0,2,1,0,1,4,_H2O,4.0,CCGU+3P-H2O,1163.178426,1163.1784,1164.1862509999999,1164.1863,CCGU+3P
0,1,1,0,1,1,4,_H2O,4.0,ACSU+3P-H2O,1164.144684,1164.1447,1165.152509,1165.1525,ACSU+3P
0,0,1,1,0,2,4,_H2O,4.0,CGUU+3P-H2O,1164.162442,1164.1624,1165.170267,1165.1703,CGUU+3P
0,1,3,0,0,0,4,,4.0,ACCC+3P,1164.21006,1164.2101,1165.217885,1165.2179,ACCC+3P
0,1,0,0,1,2,4,_H2O,4.0,ASUU+3P-H2O,1165.1287,1165.1287,1166.136525,1166.1365,ASUU+3P
0,0,0,1,0,3,4,_H2O,4.0,GUUU+3P-H2O,1165.146458,1165.1465,1166.1542829999999,1166.1543,GUUU+3P
0,1,2,0,0,1,4,,4.0,ACCU+3P,1165.194076,1165.1941,1166.201901,1166.2019,ACCU+3P
0,1,1,0,0,2,4,,4.0,ACUU+3P,1166.178092,1166.1781,1167.185917,1167.1859,ACUU+3P
0,1,0,0,0,3,4,,4.0,AUUU+3P,1167.162108,1167.1621,1168.169933,1168.1699,AUUU+3P
0,2,2,0,0,0,4,_H2O,4.0,AACC+3P-H2O,1170.210728,1170.2107,1171.218553,1171.2186,AACC+3P
0,2,1,0,0,1,4,_H2O,4.0,AACU+3P-H2O,1171.194744,1171.1947,1172.2025689999998,1172.2026,AACU+3P
0,2,0,0,0,2,4,_H2O,4.0,AAUU+3P-H2O,1172.17876,1172.1788,1173.186585,1173.1866,AAUU+3P
0,0,1,0,3,0,4,_H2O,4.0,CSSS+3P-H2O,1173.071781,1173.0718,1174.079606,1174.0796,CSSS+3P
0,0,0,0,3,1,4,_H2O,4.0,SSSU+3P-H2O,1174.055797,1174.0558,1175.063622,1175.0636,SSSU+3P
0,0,2,0,2,0,4,,4.0,CCSS+3P,1174.121173,1174.1212,1175.128998,1175.129,CCSS+3P
0,0,1,0,2,1,4,,4.0,CSSU+3P,1175.105189,1175.1052,1176.113014,1176.113,CSSU+3P
0,0,0,0,2,2,4,,4.0,SSUU+3P,1176.089205,1176.0892,1177.09703,1177.097,SSUU+3P
0,0,2,1,1,0,4,_H2O,4.0,CCGS+3P-H2O,1179.155583,1179.1556,1180.163408,1180.1634,CCGS+3P
0,1,1,0,2,0,4,_H2O,4.0,ACSS+3P-H2O,1180.121841,1180.1218,1181.1296659999998,1181.1297,ACSS+3P
0,0,1,1,1,1,4,_H2O,4.0,CGSU+3P-H2O,1180.139599,1180.1396,1181.147424,1181.1474,CGSU+3P
0,0,3,1,0,0,4,,4.0,CCCG+3P,1180.204975,1180.205,1181.2128,1181.2128,CCCG+3P
0,1,0,0,2,1,4,_H2O,4.0,ASSU+3P-H2O,1181.105857,1181.1059,1182.113682,1182.1137,ASSU+3P
0,0,0,1,1,2,4,_H2O,4.0,GSUU+3P-H2O,1181.123615,1181.1236,1182.1314399999999,1182.1314,GSUU+3P
0,1,2,0,1,0,4,,4.0,ACCS+3P,1181.171233,1181.1712,1182.179058,1182.1791,ACCS+3P
0,0,2,1,0,1,4,,4.0,CCGU+3P,1181.188991,1181.189,1182.196816,1182.1968,CCGU+3P
0,1,1,0,1,1,4,,4.0,ACSU+3P,1182.155249,1182.1552,1183.1630739999998,1183.1631,ACSU+3P
0,0,1,1,0,2,4,,4.0,CGUU+3P,1182.173007,1182.173,1183.180832,1183.1808,CGUU+3P
0,1,0,0,1,2,4,,4.0,ASUU+3P,1183.139265,1183.1393,1184.14709,1184.1471,ASUU+3P
0,0,0,1,0,3,4,,4.0,GUUU+3P,1183.157023,1183.157,1184.164848,1184.1648,GUUU+3P
0,1,2,1,0,0,4,_H2O,4.0,ACCG+3P-H2O,1186.205643,1186.2056,1187.213468,1187.2135,ACCG+3P
0,2,1,0,1,0,4,_H2O,4.0,AACS+3P-H2O,1187.171901,1187.1719,1188.1797259999998,1188.1797,AACS+3P
0,1,1,1,0,1,4,_H2O,4.0,ACGU+3P-H2O,1187.189659,1187.1897,1188.1974839999998,1188.1975,ACGU+3P
0,2,0,0,1,1,4,_H2O,4.0,AASU+3P-H2O,1188.155917,1188.1559,1189.163742,1189.1637,AASU+3P
0,1,0,1,0,2,4,_H2O,4.0,AGUU+3P-H2O,1188.173675,1188.1737,1189.1815,1189.1815,AGUU+3P
0,2,2,0,0,0,4,,4.0,AACC+3P,1188.221293,1188.2213,1189.229118,1189.2291,AACC+3P
0,2,1,0,0,1,4,,4.0,AACU+3P,1189.205309,1189.2053,1190.2131339999999,1190.2131,AACU+3P
0,0,0,0,4,0,4,_H2O,4.0,SSSS+3P-H2O,1190.032954,1190.033,1191.040779,1191.0408,SSSS+3P
0,2,0,0,0,2,4,,4.0,AAUU+3P,1190.189325,1190.1893,1191.19715,1191.1972,AAUU+3P
0,0,1,0,3,0,4,,4.0,CSSS+3P,1191.082346,1191.0823,1192.0901709999998,1192.0902,CSSS+3P
0,0,0,0,3,1,4,,4.0,SSSU+3P,1192.066362,1192.0664,1193.074187,1193.0742,SSSU+3P
0,3,1,0,0,0,4,_H2O,4.0,AAAC+3P-H2O,1194.221961,1194.222,1195.2297859999999,1195.2298,AAAC+3P
0,3,0,0,0,1,4,_H2O,4.0,AAAU+3P-H2O,1195.205977,1195.206,1196.213802,1196.2138,AAAU+3P
0,0,1,1,2,0,4,_H2O,4.0,CGSS+3P-H2O,1196.116756,1196.1168,1197.1245809999998,1197.1246,CGSS+3P
0,1,0,0,3,0,4,_H2O,4.0,ASSS+3P-H2O,1197.083014,1197.083,1198.090839,1198.0908,ASSS+3P
0,0,0,1,2,1,4,_H2O,4.0,GSSU+3P-H2O,1197.100772,1197.1008,1198.108597,1198.1086,GSSU+3P
0,0,2,1,1,0,4,,4.0,CCGS+3P,1197.166148,1197.1661,1198.173973,1198.174,CCGS+3P
0,1,1,0,2,0,4,,4.0,ACSS+3P,1198.132406,1198.1324,1199.1402309999999,1199.1402,ACSS+3P
0,0,1,1,1,1,4,,4.0,CGSU+3P,1198.150164,1198.1502,1199.1579889999998,1199.158,CGSU+3P
0,1,0,0,2,1,4,,4.0,ASSU+3P,1199.116422,1199.1164,1200.124247,1200.1242,ASSU+3P
0,0,0,1,1,2,4,,4.0,GSUU+3P,1199.13418,1199.1342,1200.142005,1200.142,GSUU+3P
0,0,4,0,0,0,5,_H2O,4.0,CCCC+4P-H2O,1202.154595,1202.1546,1203.1624199999999,1203.1624,CCCC+4P
0,0,2,2,0,0,4,_H2O,4.0,CCGG+3P-H2O,1202.200558,1202.2006,1203.208383,1203.2084,CCGG+3P
0,0,3,0,0,1,5,_H2O,4.0,CCCU+4P-H2O,1203.138611,1203.1386,1204.146436,1204.1464,CCCU+4P
0,1,1,1,1,0,4,_H2O,4.0,ACGS+3P-H2O,1203.166816,1203.1668,1204.1746409999998,1204.1746,ACGS+3P
0,0,1,2,0,1,4,_H2O,4.0,CGGU+3P-H2O,1203.184574,1203.1846,1204.192399,1204.1924,CGGU+3P
0,0,2,0,0,2,5,_H2O,4.0,CCUU+4P-H2O,1204.122627,1204.1226,1205.1304519999999,1205.1305,CCUU+4P
0,2,0,0,2,0,4,_H2O,4.0,AASS+3P-H2O,1204.133074,1204.1331,1205.140899,1205.1409,AASS+3P
0,1,0,1,1,1,4,_H2O,4.0,AGSU+3P-H2O,1204.150832,1204.1508,1205.158657,1205.1587,AGSU+3P
0,0,0,2,0,2,4,_H2O,4.0,GGUU+3P-H2O,1204.16859,1204.1686,1205.176415,1205.1764,GGUU+3P
0,1,2,1,0,0,4,,4.0,ACCG+3P,1204.216208,1204.2162,1205.224033,1205.224,ACCG+3P
0,0,1,0,0,3,5,_H2O,4.0,CUUU+4P-H2O,1205.106643,1205.1066,1206.114468,1206.1145,CUUU+4P
0,2,1,0,1,0,4,,4.0,AACS+3P,1205.182466,1205.1825,1206.190291,1206.1903,AACS+3P
0,1,1,1,0,1,4,,4.0,ACGU+3P,1205.200224,1205.2002,1206.2080489999998,1206.208,ACGU+3P
0,0,0,0,0,4,5,_H2O,4.0,UUUU+4P-H2O,1206.090659,1206.0907,1207.0984839999999,1207.0985,UUUU+4P
0,2,0,0,1,1,4,,4.0,AASU+3P,1206.166482,1206.1665,1207.174307,1207.1743,AASU+3P
0,1,0,1,0,2,4,,4.0,AGUU+3P,1206.18424,1206.1842,1207.192065,1207.1921,AGUU+3P
0,0,0,0,4,0,4,,4.0,SSSS+3P,1208.043519,1208.0435,1209.051344,1209.0513,SSSS+3P
0,2,1,1,0,0,4,_H2O,4.0,AACG+3P-H2O,1210.216876,1210.2169,1211.2247009999999,1211.2247,AACG+3P
0,3,0,0,1,0,4,_H2O,4.0,AAAS+3P-H2O,1211.183134,1211.1831,1212.190959,1212.191,AAAS+3P
0,2,0,1,0,1,4,_H2O,4.0,AAGU+3P-H2O,1211.200892,1211.2009,1212.208717,1212.2087,AAGU+3P
0,3,1,0,0,0,4,,4.0,AAAC+3P,1212.232526,1212.2325,1213.240351,1213.2404,AAAC+3P
0,0,0,1,3,0,4,_H2O,4.0,GSSS+3P-H2O,1213.077929,1213.0779,1214.085754,1214.0858,GSSS+3P
0,3,0,0,0,1,4,,4.0,AAAU+3P,1213.216542,1213.2165,1214.2243669999998,1214.2244,AAAU+3P
0,0,1,1,2,0,4,,4.0,CGSS+3P,1214.127321,1214.1273,1215.1351459999998,1215.1351,CGSS+3P
0,1,0,0,3,0,4,,4.0,ASSS+3P,1215.093579,1215.0936,1216.101404,1216.1014,ASSS+3P
0,0,0,1,2,1,4,,4.0,GSSU+3P,1215.111337,1215.1113,1216.119162,1216.1192,GSSU+3P
0,4,0,0,0,0,4,_H2O,4.0,AAAA+3P-H2O,1218.233194,1218.2332,1219.2410189999998,1219.241,AAAA+3P
0,0,3,0,1,0,5,_H2O,4.0,CCCS+4P-H2O,1219.115768,1219.1158,1220.1235929999998,1220.1236,CCCS+4P
0,0,1,2,1,0,4,_H2O,4.0,CGGS+3P-H2O,1219.161731,1219.1617,1220.1695559999998,1220.1696,CGGS+3P
0,0,2,0,1,1,5,_H2O,4.0,CCSU+4P-H2O,1220.099784,1220.0998,1221.107609,1221.1076,CCSU+4P
0,1,0,1,2,0,4,_H2O,4.0,AGSS+3P-H2O,1220.127989,1220.128,1221.135814,1221.1358,AGSS+3P
0,0,0,2,1,1,4,_H2O,4.0,GGSU+3P-H2O,1220.145747,1220.1457,1221.153572,1221.1536,GGSU+3P
0,0,4,0,0,0,5,,4.0,CCCC+4P,1220.16516,1220.1652,1221.172985,1221.173,CCCC+4P
0,0,2,2,0,0,4,,4.0,CCGG+3P,1220.211123,1220.2111,1221.218948,1221.2189,CCGG+3P
0,0,1,0,1,2,5,_H2O,4.0,CSUU+4P-H2O,1221.0838,1221.0838,1222.091625,1222.0916,CSUU+4P
0,0,3,0,0,1,5,,4.0,CCCU+4P,1221.149176,1221.1492,1222.1570009999998,1222.157,CCCU+4P
0,1,1,1,1,0,4,,4.0,ACGS+3P,1221.177381,1221.1774,1222.1852059999999,1222.1852,ACGS+3P
0,0,1,2,0,1,4,,4.0,CGGU+3P,1221.195139,1221.1951,1222.2029639999998,1222.203,CGGU+3P
0,0,0,0,1,3,5,_H2O,4.0,SUUU+4P-H2O,1222.067816,1222.0678,1223.075641,1223.0756,SUUU+4P
0,0,2,0,0,2,5,,4.0,CCUU+4P,1222.133192,1222.1332,1223.141017,1223.141,CCUU+4P
0,2,0,0,2,0,4,,4.0,AASS+3P,1222.143639,1222.1436,1223.1514639999998,1223.1515,AASS+3P
0,1,0,1,1,1,4,,4.0,AGSU+3P,1222.161397,1222.1614,1223.169222,1223.1692,AGSU+3P
0,0,0,2,0,2,4,,4.0,GGUU+3P,1222.179155,1222.1792,1223.18698,1223.187,GGUU+3P
0,0,1,0,0,3,5,,4.0,CUUU+4P,1223.117208,1223.1172,1224.1250329999998,1224.125,CUUU+4P
0,0,0,0,0,4,5,,4.0,UUUU+4P,1224.101224,1224.1012,1225.109049,1225.109,UUUU+4P
0,1,3,0,0,0,5,_H2O,4.0,ACCC+4P-H2O,1226.165828,1226.1658,1227.1736529999998,1227.1737,ACCC+4P
0,1,1,2,0,0,4,_H2O,4.0,ACGG+3P-H2O,1226.211791,1226.2118,1227.2196159999999,1227.2196,ACGG+3P
0,1,2,0,0,1,5,_H2O,4.0,ACCU+4P-H2O,1227.149844,1227.1498,1228.157669,1228.1577,ACCU+4P
0,2,0,1,1,0,4,_H2O,4.0,AAGS+3P-H2O,1227.178049,1227.178,1228.185874,1228.1859,AAGS+3P
0,1,0,2,0,1,4,_H2O,4.0,AGGU+3P-H2O,1227.195807,1227.1958,1228.203632,1228.2036,AGGU+3P
0,1,1,0,0,2,5,_H2O,4.0,ACUU+4P-H2O,1228.13386,1228.1339,1229.1416849999998,1229.1417,ACUU+4P
0,2,1,1,0,0,4,,4.0,AACG+3P,1228.227441,1228.2274,1229.235266,1229.2353,AACG+3P
0,1,0,0,0,3,5,_H2O,4.0,AUUU+4P-H2O,1229.117876,1229.1179,1230.125701,1230.1257,AUUU+4P
0,3,0,0,1,0,4,,4.0,AAAS+3P,1229.193699,1229.1937,1230.2015239999998,1230.2015,AAAS+3P
0,2,0,1,0,1,4,,4.0,AAGU+3P,1229.211457,1229.2115,1230.219282,1230.2193,AAGU+3P
0,0,0,1,3,0,4,,4.0,GSSS+3P,1231.088494,1231.0885,1232.096319,1232.0963,GSSS+3P
0,3,0,1,0,0,4,_H2O,4.0,AAAG+3P-H2O,1234.228109,1234.2281,1235.2359339999998,1235.2359,AAAG+3P
0,0,2,0,2,0,5,_H2O,4.0,CCSS+4P-H2O,1236.076941,1236.0769,1237.084766,1237.0848,CCSS+4P
0,0,0,2,2,0,4,_H2O,4.0,GGSS+3P-H2O,1236.122904,1236.1229,1237.130729,1237.1307,GGSS+3P
0,4,0,0,0,0,4,,4.0,AAAA+3P,1236.243759,1236.2438,1237.2515839999999,1237.2516,AAAA+3P
0,0,1,0,2,1,5,_H2O,4.0,CSSU+4P-H2O,1237.060957,1237.061,1238.0687819999998,1238.0688,CSSU+4P
0,0,3,0,1,0,5,,4.0,CCCS+4P,1237.126333,1237.1263,1238.1341579999998,1238.1342,CCCS+4P
0,0,1,2,1,0,4,,4.0,CGGS+3P,1237.172296,1237.1723,1238.1801209999999,1238.1801,CGGS+3P
0,0,0,0,2,2,5,_H2O,4.0,SSUU+4P-H2O,1238.044973,1238.045,1239.052798,1239.0528,SSUU+4P
0,0,2,0,1,1,5,,4.0,CCSU+4P,1238.110349,1238.1103,1239.118174,1239.1182,CCSU+4P
0,1,0,1,2,0,4,,4.0,AGSS+3P,1238.138554,1238.1386,1239.146379,1239.1464,AGSS+3P
0,0,0,2,1,1,4,,4.0,GGSU+3P,1238.156312,1238.1563,1239.164137,1239.1641,GGSU+3P
0,0,1,0,1,2,5,,4.0,CSUU+4P,1239.094365,1239.0944,1240.1021899999998,1240.1022,CSUU+4P
0,0,0,0,1,3,5,,4.0,SUUU+4P,1240.078381,1240.0784,1241.086206,1241.0862,SUUU+4P
0,0,3,1,0,0,5,_H2O,4.0,CCCG+4P-H2O,1242.160743,1242.1607,1243.1685679999998,1243.1686,CCCG+4P
0,0,1,3,0,0,4,_H2O,4.0,CGGG+3P-H2O,1242.206706,1242.2067,1243.2145309999999,1243.2145,CGGG+3P
0,1,2,0,1,0,5,_H2O,4.0,ACCS+4P-H2O,1243.127001,1243.127,1244.134826,1244.1348,ACCS+4P
0,0,2,1,0,1,5,_H2O,4.0,CCGU+4P-H2O,1243.144759,1243.1448,1244.152584,1244.1526,CCGU+4P
0,1,0,2,1,0,4,_H2O,4.0,AGGS+3P-H2O,1243.172964,1243.173,1244.180789,1244.1808,AGGS+3P
0,0,0,3,0,1,4,_H2O,4.0,GGGU+3P-H2O,1243.190722,1243.1907,1244.198547,1244.1985,GGGU+3P
0,1,1,0,1,1,5,_H2O,4.0,ACSU+4P-H2O,1244.111017,1244.111,1245.1188419999999,1245.1188,ACSU+4P
0,0,1,1,0,2,5,_H2O,4.0,CGUU+4P-H2O,1244.128775,1244.1288,1245.1365999999998,1245.1366,CGUU+4P
0,1,3,0,0,0,5,,4.0,ACCC+4P,1244.176393,1244.1764,1245.1842179999999,1245.1842,ACCC+4P
0,1,1,2,0,0,4,,4.0,ACGG+3P,1244.222356,1244.2224,1245.230181,1245.2302,ACGG+3P
0,1,0,0,1,2,5,_H2O,4.0,ASUU+4P-H2O,1245.095033,1245.095,1246.102858,1246.1029,ASUU+4P
0,0,0,1,0,3,5,_H2O,4.0,GUUU+4P-H2O,1245.112791,1245.1128,1246.120616,1246.1206,GUUU+4P
0,1,2,0,0,1,5,,4.0,ACCU+4P,1245.160409,1245.1604,1246.168234,1246.1682,ACCU+4P
0,2,0,1,1,0,4,,4.0,AAGS+3P,1245.188614,1245.1886,1246.1964389999998,1246.1964,AAGS+3P
